0,335,1094,1014,437,1
0,403,933,1286,338,1
0,426,910,1409,227,1
0,404,910,1278,631,1
0,403,875,1285,351,1
0,391,864,1198,415,1
0,403,798,1241,426,1
0,392,1048,1129,438,1
0,392,910,1106,403,1
0,380,875,1402,211,1
0,403,1325,1141,414,1
0,404,1186,1141,414,1
0,415,1095,1036,563,1
0,333,1015,853,331,1
0,369,979,1257,390,1
0,403,1094,922,368,1
0,391,795,968,403,1
0,599,2327,2602,371,0
0,210,865,863,491,1
0,403,852,957,511,1
0,392,875,876,391,1
0,322,921,968,392,1
0,368,933,933,404,1
0,391,784,933,426,1
0,199,889,885,415,1
0,391,991,1129,392,1
0,392,933,979,403,1
0,400,1000,1129,368,1
0,380,991,1060,357,1
0,449,0
0,345,472,0
0,243,484,541,596,0
0,414,415,403,392,0
0,317,542,541,0
0,380,599,162,0
0,391,784,414,369,0
0,611,622,611,599,0
0,288,401,411,0
0,582,336,438,0
0,403,392,403,426,392,0
0,346,345,484,484,323,0
0,887,910,0
0,380,4412,1025,0
0,541,1383,841,0
0,461,1267,472,449,0
0,158,369,357,0
0,334,323,311,508,448,0
0,179,282,438,622,345,0
0,438,683,0
0,564,473,483,219,265,606,397,0
0,507,495,0
0,0
0,314,714,0
0,532,1129,2103,2680,335,1094,1014,437,1
0,1230,2549,403,933,1286,338,1
0,2296,753,426,910,1409,227,1
0,2325,1158,404,910,1278,631,1
0,1806,403,875,1285,351,1
0,1837,1799,2147,1013,392,1048,1129,438,1
0,2498,169,779,392,910,1106,403,1
0,1368,188,1564,2677,380,875,1402,211,1
0,1681,404,1186,1141,414,1
0,64,1074,1556,2737,919,415,1095,1036,563,1
0,461,2195,2140,333,1015,853,331,1
0,2010,1557,1740,1390,369,979,1257,390,1
0,1832,1127,844,2022,403,1094,922,368,1
0,1306,391,795,968,403,1
0,1156,210,865,863,491,1
0,1203,392,875,876,391,1
0,2083,1888,1441,2298,322,921,968,392,1
0,2668,368,933,933,404,1
0,2743,1549,1858,1592,1927,391,784,933,426,1
0,2333,1088,1664,199,889,885,415,1
0,819,2605,391,991,1129,392,1
0,2261,2185,1964,25,1049,392,933,979,403,1
0,1741,2606,400,1000,1129,368,1
0,878,1449,1918,1308,1886,1118,449,0
0,2488,2299,345,472,0
0,606,243,484,541,596,0
0,341,2788,317,542,541,0
0,353,1423,380,599,162,0
0,2503,2083,732,783,2427,611,622,611,599,0
0,1139,1478,783,859,2044,288,401,411,0
0,811,1274,2393,582,336,438,0
0,687,1834,403,392,403,426,392,0
0,1831,1408,2029,1312,872,380,4412,1025,0
0,5,1963,747,1965,541,1383,841,0
0,845,2609,1136,2694,503,2782,158,369,357,0
0,1168,334,323,311,508,448,0
0,2522,179,282,438,622,345,0
0,34,479,2473,1422,1546,1135,438,683,0
0,614,598,564,473,483,219,265,606,397,0
0,10,2739,507,495,0
0,2332,1824,0
0,1785,489,205,1445,1942,176,1471,314,714,0
